;Débit horaire;Taux d'occupation;datetime;year;month;day;hour;dayofweek;Date;C1_School closing;C2_Workplace closing;C3_Cancel public events;C4_Restrictions on gatherings;C5_Close public transport;C6_Stay at home requirements;C7_Restrictions on internal movement;StringencyLegacyIndexForDisplay;ContainmentHealthIndexForDisplay;nom_jour_ferie;jour_ferie;nom_vacance_scolaire;vacance_scolaire
2578;586.0;3.605;2020-02-16 13:00:00+00:00;2020;2;16;13;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2579;640.0;3.7327800000000004;2020-02-16 14:00:00+00:00;2020;2;16;14;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2580;620.0;4.93389;2020-02-16 15:00:00+00:00;2020;2;16;15;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2581;698.0;6.07611;2020-02-16 16:00:00+00:00;2020;2;16;16;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2582;814.0;6.342219999999999;2020-02-16 17:00:00+00:00;2020;2;16;17;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2583;774.0;7.22167;2020-02-16 18:00:00+00:00;2020;2;16;18;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2584;949.0;9.075560000000001;2020-02-16 19:00:00+00:00;2020;2;16;19;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2585;599.0;4.24111;2020-02-16 20:00:00+00:00;2020;2;16;20;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2586;507.0;3.4161099999999998;2020-02-16 21:00:00+00:00;2020;2;16;21;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2587;392.0;2.52167;2020-02-16 22:00:00+00:00;2020;2;16;22;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2588;366.0;2.41778;2020-02-16 23:00:00+00:00;2020;2;16;23;6;2020-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2589;238.0;1.6511099999999999;2020-02-17 00:00:00+00:00;2020;2;17;0;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2590;159.0;0.7205600000000001;2020-02-17 01:00:00+00:00;2020;2;17;1;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2591;115.0;0.88334;2020-02-17 02:00:00+00:00;2020;2;17;2;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2592;66.0;0.40055999999999997;2020-02-17 03:00:00+00:00;2020;2;17;3;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2593;68.0;0.26389;2020-02-17 04:00:00+00:00;2020;2;17;4;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2594;209.0;1.305;2020-02-17 05:00:00+00:00;2020;2;17;5;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2595;325.0;1.6677799999999998;2020-02-17 06:00:00+00:00;2020;2;17;6;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2596;629.0;4.95222;2020-02-17 07:00:00+00:00;2020;2;17;7;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2597;866.0;8.911669999999999;2020-02-17 08:00:00+00:00;2020;2;17;8;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2598;795.0;16.64556;2020-02-17 09:00:00+00:00;2020;2;17;9;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2599;731.0;6.43556;2020-02-17 10:00:00+00:00;2020;2;17;10;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2600;761.0;6.46389;2020-02-17 11:00:00+00:00;2020;2;17;11;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2601;739.0;5.71223;2020-02-17 12:00:00+00:00;2020;2;17;12;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2602;800.0;6.7561100000000005;2020-02-17 13:00:00+00:00;2020;2;17;13;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2603;739.0;5.89111;2020-02-17 14:00:00+00:00;2020;2;17;14;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2604;873.0;9.516110000000001;2020-02-17 15:00:00+00:00;2020;2;17;15;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2605;925.0;9.79389;2020-02-17 16:00:00+00:00;2020;2;17;16;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2606;967.0;11.79;2020-02-17 17:00:00+00:00;2020;2;17;17;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2607;1063.0;14.708329999999998;2020-02-17 18:00:00+00:00;2020;2;17;18;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2608;1094.0;13.855;2020-02-17 19:00:00+00:00;2020;2;17;19;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2609;754.0;5.20667;2020-02-17 20:00:00+00:00;2020;2;17;20;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2610;551.0;2.93722;2020-02-17 21:00:00+00:00;2020;2;17;21;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2611;383.0;2.19278;2020-02-17 22:00:00+00:00;2020;2;17;22;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2612;357.0;2.0666700000000002;2020-02-17 23:00:00+00:00;2020;2;17;23;0;2020-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2613;262.0;1.6433400000000002;2020-02-18 00:00:00+00:00;2020;2;18;0;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2614;157.0;0.71611;2020-02-18 01:00:00+00:00;2020;2;18;1;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2615;115.0;0.71667;2020-02-18 02:00:00+00:00;2020;2;18;2;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2616;79.0;0.6138899999999999;2020-02-18 03:00:00+00:00;2020;2;18;3;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2617;75.0;0.41556000000000004;2020-02-18 04:00:00+00:00;2020;2;18;4;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2618;137.0;0.58945;2020-02-18 05:00:00+00:00;2020;2;18;5;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2619;317.0;2.22667;2020-02-18 06:00:00+00:00;2020;2;18;6;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2620;579.0;3.34;2020-02-18 07:00:00+00:00;2020;2;18;7;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2621;802.0;12.35111;2020-02-18 08:00:00+00:00;2020;2;18;8;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2622;859.0;9.775;2020-02-18 09:00:00+00:00;2020;2;18;9;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2623;841.0;8.58111;2020-02-18 10:00:00+00:00;2020;2;18;10;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2624;739.0;4.15056;2020-02-18 11:00:00+00:00;2020;2;18;11;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2625;794.0;6.4366699999999994;2020-02-18 12:00:00+00:00;2020;2;18;12;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2626;831.0;6.138330000000001;2020-02-18 13:00:00+00:00;2020;2;18;13;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2627;778.0;5.605;2020-02-18 14:00:00+00:00;2020;2;18;14;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2628;817.0;6.57389;2020-02-18 15:00:00+00:00;2020;2;18;15;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2629;924.0;6.80611;2020-02-18 16:00:00+00:00;2020;2;18;16;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2630;1031.0;13.30556;2020-02-18 17:00:00+00:00;2020;2;18;17;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2631;1108.0;11.25667;2020-02-18 18:00:00+00:00;2020;2;18;18;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2632;1164.0;19.24778;2020-02-18 19:00:00+00:00;2020;2;18;19;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2633;802.0;5.56222;2020-02-18 20:00:00+00:00;2020;2;18;20;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2634;529.0;3.09667;2020-02-18 21:00:00+00:00;2020;2;18;21;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2635;457.0;2.56833;2020-02-18 22:00:00+00:00;2020;2;18;22;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2636;552.0;3.50167;2020-02-18 23:00:00+00:00;2020;2;18;23;1;2020-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2637;331.0;1.88389;2020-02-19 00:00:00+00:00;2020;2;19;0;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2638;179.0;0.9977799999999999;2020-02-19 01:00:00+00:00;2020;2;19;1;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2639;130.0;0.77556;2020-02-19 02:00:00+00:00;2020;2;19;2;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2640;80.0;0.46278;2020-02-19 03:00:00+00:00;2020;2;19;3;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2641;80.0;0.36222;2020-02-19 04:00:00+00:00;2020;2;19;4;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2642;114.0;0.715;2020-02-19 05:00:00+00:00;2020;2;19;5;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2643;314.0;1.9805599999999999;2020-02-19 06:00:00+00:00;2020;2;19;6;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2644;590.0;5.04778;2020-02-19 07:00:00+00:00;2020;2;19;7;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2645;915.0;7.463889999999999;2020-02-19 08:00:00+00:00;2020;2;19;8;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2646;829.0;34.26778;2020-02-19 09:00:00+00:00;2020;2;19;9;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2647;783.0;5.337219999999999;2020-02-19 10:00:00+00:00;2020;2;19;10;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2648;884.0;8.15555;2020-02-19 11:00:00+00:00;2020;2;19;11;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2649;867.0;7.11278;2020-02-19 12:00:00+00:00;2020;2;19;12;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2650;834.0;5.83445;2020-02-19 13:00:00+00:00;2020;2;19;13;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2651;893.0;7.840560000000001;2020-02-19 14:00:00+00:00;2020;2;19;14;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2652;868.0;7.9977800000000006;2020-02-19 15:00:00+00:00;2020;2;19;15;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2653;912.0;11.21556;2020-02-19 16:00:00+00:00;2020;2;19;16;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2654;1026.0;17.81111;2020-02-19 17:00:00+00:00;2020;2;19;17;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2655;1128.0;22.78334;2020-02-19 18:00:00+00:00;2020;2;19;18;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2656;1132.0;12.35167;2020-02-19 19:00:00+00:00;2020;2;19;19;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2657;813.0;6.021669999999999;2020-02-19 20:00:00+00:00;2020;2;19;20;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2658;567.0;3.555;2020-02-19 21:00:00+00:00;2020;2;19;21;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2659;483.0;3.13611;2020-02-19 22:00:00+00:00;2020;2;19;22;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2660;510.0;3.22056;2020-02-19 23:00:00+00:00;2020;2;19;23;2;2020-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2661;340.0;2.03722;2020-02-20 00:00:00+00:00;2020;2;20;0;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2662;196.0;0.8827799999999999;2020-02-20 01:00:00+00:00;2020;2;20;1;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2663;141.0;1.13445;2020-02-20 02:00:00+00:00;2020;2;20;2;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2664;117.0;0.7972199999999999;2020-02-20 03:00:00+00:00;2020;2;20;3;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2665;123.0;0.58945;2020-02-20 04:00:00+00:00;2020;2;20;4;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2666;150.0;0.6188899999999999;2020-02-20 05:00:00+00:00;2020;2;20;5;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2667;319.0;2.03611;2020-02-20 06:00:00+00:00;2020;2;20;6;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2668;654.0;5.03556;2020-02-20 07:00:00+00:00;2020;2;20;7;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2669;786.0;6.242780000000001;2020-02-20 08:00:00+00:00;2020;2;20;8;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2670;865.0;8.54167;2020-02-20 09:00:00+00:00;2020;2;20;9;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2671;715.0;6.6866699999999994;2020-02-20 10:00:00+00:00;2020;2;20;10;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2672;723.0;7.73445;2020-02-20 11:00:00+00:00;2020;2;20;11;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2673;730.0;5.31444;2020-02-20 12:00:00+00:00;2020;2;20;12;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2674;775.0;6.00889;2020-02-20 13:00:00+00:00;2020;2;20;13;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2675;812.0;7.210560000000001;2020-02-20 14:00:00+00:00;2020;2;20;14;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2676;800.0;7.161110000000001;2020-02-20 15:00:00+00:00;2020;2;20;15;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2677;1006.0;10.28222;2020-02-20 16:00:00+00:00;2020;2;20;16;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2678;1086.0;15.712779999999999;2020-02-20 17:00:00+00:00;2020;2;20;17;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2679;1119.0;22.67;2020-02-20 18:00:00+00:00;2020;2;20;18;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2680;1084.0;35.79722;2020-02-20 19:00:00+00:00;2020;2;20;19;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2681;872.0;10.12111;2020-02-20 20:00:00+00:00;2020;2;20;20;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2682;590.0;3.6477800000000005;2020-02-20 21:00:00+00:00;2020;2;20;21;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2683;487.0;3.1244400000000003;2020-02-20 22:00:00+00:00;2020;2;20;22;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2684;480.0;3.2888900000000003;2020-02-20 23:00:00+00:00;2020;2;20;23;3;2020-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2685;316.0;1.9955599999999998;2020-02-21 00:00:00+00:00;2020;2;21;0;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2686;250.0;1.23445;2020-02-21 01:00:00+00:00;2020;2;21;1;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2687;182.0;1.50167;2020-02-21 02:00:00+00:00;2020;2;21;2;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2688;133.0;0.62111;2020-02-21 03:00:00+00:00;2020;2;21;3;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2689;102.0;0.5988899999999999;2020-02-21 04:00:00+00:00;2020;2;21;4;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2690;156.0;0.8522200000000001;2020-02-21 05:00:00+00:00;2020;2;21;5;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2691;304.0;1.84722;2020-02-21 06:00:00+00:00;2020;2;21;6;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2692;631.0;5.08667;2020-02-21 07:00:00+00:00;2020;2;21;7;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2693;911.0;9.82778;2020-02-21 08:00:00+00:00;2020;2;21;8;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2694;920.0;11.965;2020-02-21 09:00:00+00:00;2020;2;21;9;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2695;839.0;8.196110000000001;2020-02-21 10:00:00+00:00;2020;2;21;10;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2696;827.0;13.051110000000001;2020-02-21 11:00:00+00:00;2020;2;21;11;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2697;927.0;14.382779999999999;2020-02-21 12:00:00+00:00;2020;2;21;12;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2698;935.0;8.323889999999999;2020-02-21 13:00:00+00:00;2020;2;21;13;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2699;999.0;9.12278;2020-02-21 14:00:00+00:00;2020;2;21;14;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2700;1091.0;18.012220000000003;2020-02-21 15:00:00+00:00;2020;2;21;15;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2701;1063.0;11.53111;2020-02-21 16:00:00+00:00;2020;2;21;16;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2702;1199.0;27.30055;2020-02-21 17:00:00+00:00;2020;2;21;17;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2703;1204.0;22.57167;2020-02-21 18:00:00+00:00;2020;2;21;18;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2704;1067.0;28.68889;2020-02-21 19:00:00+00:00;2020;2;21;19;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2705;1040.0;9.34556;2020-02-21 20:00:00+00:00;2020;2;21;20;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2706;604.0;3.05389;2020-02-21 21:00:00+00:00;2020;2;21;21;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2707;558.0;3.6416699999999995;2020-02-21 22:00:00+00:00;2020;2;21;22;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2708;566.0;3.34056;2020-02-21 23:00:00+00:00;2020;2;21;23;4;2020-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2709;399.0;2.10833;2020-02-22 00:00:00+00:00;2020;2;22;0;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2710;382.0;2.1255599999999997;2020-02-22 01:00:00+00:00;2020;2;22;1;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2711;379.0;2.26667;2020-02-22 02:00:00+00:00;2020;2;22;2;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2712;318.0;1.97334;2020-02-22 03:00:00+00:00;2020;2;22;3;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2713;206.0;1.0533299999999999;2020-02-22 04:00:00+00:00;2020;2;22;4;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2714;209.0;0.96278;2020-02-22 05:00:00+00:00;2020;2;22;5;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2715;227.0;1.60334;2020-02-22 06:00:00+00:00;2020;2;22;6;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
2716;358.0;2.43555;2020-02-22 07:00:00+00:00;2020;2;22;7;5;2020-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52;6.25;pas_ferie;0;hiver;1
